Agente 10;6.0317516;4.287598;2.745596;13.5895242;9.0183002;22.6478966;17.801364;18.6198838;5.757703;4.125506;0;8.9806066;17.3988108;7.1656802;0.5940536;9.9816808;10.5704284;2.786938;17.0273866;10.601094;14.1171464;19.4141444;6.6162418;13.7656008;11.3780828;6.176044;16.6231156;11.5175172;2.2151584;22.8664492;9.246216;5.0559334;18.315297;8.8065992;10.320128;7.8565298;21.9515618;3.2714276;10.1453142;12.7434608;15.5234604;11.463753;12.6588308;10.056767;6.2219682;16.5043984;0.9631482;20.3692874;13.5529044;10.1016314;10.2332594;2.0316954;9.3566088;18.7529104;4.274956;0.6703746;2.424289;18.411337;18.98155;6.4510558;7.0772814;9.281804;8.6100868;18.7955236;6.3492688;9.1021294;6.399379;6.9915454;17.8716272;16.33037;6.8287996;15.7926034;6.6324888;18.1880468;2.7391966;19.2582628
Agente 11;14.106022;13.065108;6.8839372;6.01916;1.3147092;17.8831884;18.6459294;12.8858688;14.5901504;12.9196522;8.9806066;0;22.2139708;15.9959632;9.2451422;15.8668622;13.5396744;11.1332704;19.5394122;14.4013492;17.3423166;18.9559132;13.3346094;17.4196442;14.4843342;13.0008522;11.526781;14.707203;7.4254516;23.6770254;10.8422356;11.9489006;16.9617168;15.8698036;2.3168684;15.4267946;19.945373;8.76078;16.9727824;11.1261262;11.8832322;15.534666;12.8764384;16.8935914;15.049713;16.1161826;9.0893866;22.3565958;13.7529546;17.7380182;12.6826644;7.3971436;16.8062776;21.9302776;7.2882096;9.6378674;11.0486712;17.800384;18.9766038;13.7660362;12.661285;16.5874254;15.8607638;20.4364608;9.2954498;0.212233;11.5079216;11.9379148;13.8697328;16.3887906;11.6197536;18.0946052;13.7928896;13.8847954;10.5261688;16.38511
Agente 12;12.4370918;14.86821;16.9671124;22.15983;21.2284884;21.3767512;9.0002332;21.196819;14.6447994;14.9884994;17.3988108;22.2139708;0;14.358967;17.8210536;25.5283294;8.7626924;18.712722;5.5539988;7.8126664;5.441429;11.833122;22.4178514;30.227456;28.3362436;11.2803572;19.3470088;7.633899;19.3619104;10.6901634;11.5512264;12.3534026;13.2907894;23.3988174;21.6245036;22.0765048;15.731289;14.8387764;7.9780974;13.86637;16.7746572;6.6796702;30.0556326;8.0533992;14.5130132;11.341568;16.481129;7.1695106;10.8592792;9.4283196;9.6895918;19.1016532;23.146221;4.108804;15.5089382;17.308214;18.1642454;11.9136304;10.8467016;11.2846804;10.4145622;23.3382996;23.0110552;7.4631368;13.0217654;22.4239036;11.3489782;10.7827664;17.8901366;10.5277326;11.0508944;32.6836552;21.959742;18.5123974;19.3380754;16.3214128
Agente 13;3.074183;2.9309294;9.1771358;19.8423344;15.8314212;26.6337316;18.3884204;23.5268474;1.4117404;3.0784544;7.1656802;15.9959632;14.358967;0;7.0969528;11.4761906;11.3564556;6.2820198;16.3242982;10.563098;13.4137836;20.7661636;8.7816442;16.380609;15.0103394;5.4311838;21.3789016;11.700458;9.2287202;22.7754996;11.822048;5.5523454;20.489245;9.1977354;17.0179912;7.8819958;24.1271716;7.8061942;6.457185;16.217733;19.617283;10.7775668;17.7690898;6.393534;0.9482032;18.2884254;6.909245;19.5896638;15.5765064;5.009151;11.6381552;9.1126686;8.8228784;17.1318868;9.5632236;6.5784208;5.9476592;20.0294346;20.0498214;4.5707466;7.207802;9.041102;8.7910508;18.5496108;9.7294974;16.1369964;7.69419;7.9504166;21.8453326;17.8130288;8.0949862;19.0843436;8.1543;22.3050772;7.1357384;22.3438236
Agente 14;6.222664;4.294766;3.2688292;14.015463;9.3562308;23.2150156;18.373726;19.1527952;5.704503;4.1277978;0.5940536;9.2451422;17.8210536;7.0969528;0;9.3877812;11.1233696;2.2400154;17.5594104;11.1239884;14.6372744;20.0020198;6.0225606;13.198703;10.8418926;6.5609586;17.1679774;12.0560356;2.1359338;23.4297252;9.8351764;5.4676944;18.909072;8.2254172;10.6803424;7.293496;22.5456154;3.8572632;10.4571824;13.3337036;16.096521;11.9667366;12.2387902;10.3686786;6.1651562;17.094868;1.5129674;20.9073606;14.1429932;10.306394;10.8024896;2.017624;8.793799;19.2535336;4.8578474;0.572957;1.9325152;19.0015168;19.564937;6.7657086;7.553007;8.7116148;8.0349178;19.3476192;6.939135;9.3563218;6.9194328;7.5085136;18.4446094;16.9170708;7.3569062;15.2576046;6.0458636;18.7561766;2.1459522;19.847779
Agente 15;13.1126086;10.724161;12.388873;21.7177954;16.613758;32.2576072;27.5779868;27.8366256;10.9143804;10.6233582;9.9816808;15.8668622;25.5283294;11.4761906;9.3877812;0;20.216098;7.4643548;26.3843874;19.9797038;23.3943836;29.3447784;3.3959156;4.9638988;4.5738728;14.7085218;26.0068382;21.0191436;9.5854752;32.5251234;19.197192;13.918611;28.2967118;2.398718;17.9891754;3.6334984;31.9317446;13.2220298;17.5621208;22.6718646;25.2436646;20.63593;8.62533;17.4840876;11.1044486;26.4609954;10.8491306;29.7583454;23.5080818;16.4366328;20.0224542;9.797683;3.305932;27.7399738;14.1781458;9.6102916;8.0077508;28.3644116;28.8680448;14.4099872;16.2061592;2.936192;2.8162932;28.3519446;16.3107014;15.8651052;15.888019;16.4341814;27.5779532;26.2528602;16.3589384;7.8157674;3.6327438;27.8338186;7.251272;29.1683364
Agente 16;8.330987;10.0494492;9.1878136;13.5840992;12.5030108;15.9859532;7.3833648;14.0839132;10.7506896;10.0814574;10.5704284;13.5396744;8.7626924;11.3564556;11.1233696;20.216098;0;12.7652196;6.5554272;1.304359;3.885147;9.4743908;16.832396;24.3132232;21.9418528;6.0345852;11.9805728;1.1698078;12.0449168;12.3278526;2.7911268;6.4514814;9.159059;18.5587444;12.8623418;17.345055;12.7745366;7.3960138;6.7098752;6.1433764;9.6254004;2.2746934;22.8051264;6.688115;10.9114964;6.9343274;9.6134276;9.8375228;4.3579438;8.646841;0.9561832;11.7683692;18.7241796;8.6187318;7.4153492;10.7578842;12.2138492;8.6834636;8.8370422;6.795831;4.2583282;18.7868226;18.251541;8.2250994;4.7259072;13.751297;4.3314348;3.807503;11.475919;6.4656438;3.8582292;26.3527208;16.6227572;12.0380274;13.1095664;11.2816746
Agente 17;6.4488998;4.0655552;5.5088418;16.165254;11.3821568;25.4316118;20.1165566;21.3928092;5.0575826;3.9113466;2.786938;11.1332704;18.712722;6.2820198;2.2400154;7.4643548;12.7652196;0;19.0272824;12.5892326;16.0535186;21.89635;4.0711776;11.6777626;9.6242188;7.5144216;19.4057934;13.6005338;3.7107518;25.0874848;11.7760832;6.591347;20.9214152;6.0687746;12.7371034;5.0739304;24.5809592;5.8418276;10.9684904;15.4640612;18.3017646;13.3150864;11.7321526;10.8824604;5.4622456;19.0321236;3.4986672;22.3987498;16.0816446;10.3908294;12.5581078;3.7409428;6.5731176;20.5325498;7.0429254;2.2545894;0.562758;20.9305782;21.4072922;7.4296558;8.8524408;6.5081856;5.84941;20.9363686;8.9134024;11.2220136;8.4467026;9.0051108;20.6497298;18.803043;8.9136488;13.991222;3.9459196;20.9712118;0.8569568;21.9801246
Agente 18;13.651036;15.8085032;15.742433;18.192216;18.3765162;15.8683644;3.4474006;16.1028518;16.1244496;15.879794;17.0273866;19.5394122;5.5539988;16.3242982;17.5594104;26.3843874;6.5554272;19.0272824;0;6.4474676;2.9945748;6.3026796;23.0469344;30.6807956;28.401268;11.7125344;14.4235308;5.5185998;18.5886876;6.4700146;8.8262678;12.4681074;7.7742028;24.546354;18.4508548;23.2736714;10.2223366;13.9215034;10.1364298;9.5102448;11.8599768;5.7569218;29.36024;10.1741976;16.1530362;5.973912;16.064517;3.374196;6.337065;12.117518;7.156163;18.3124284;24.5571956;2.5906174;13.9510406;17.152674;18.4660504;6.3643174;5.3188674;12.1687566;10.1842538;24.670667;24.2051754;2.3302958;11.2573874;19.7508668;10.6450596;10.0623474;12.6487522;5.1699886;10.2025756;32.8169296;22.7545962;13.2692336;19.458159;10.8369198
Agente 19;7.6193446;9.5495316;9.5368938;14.7760788;13.4244544;17.1913336;7.8718654;15.3839504;10.0894416;9.6016312;10.601094;14.4013492;7.8126664;10.563098;11.1239884;19.9797038;1.304359;12.5892326;6.4474676;0;3.5169932;10.2085438;16.624475;24.234;21.9641674;5.4436186;13.2837362;1.1376904;12.2549238;12.5813548;3.90838;6.0700038;10.1372698;18.2113568;13.8723004;16.9634556;13.6842972;7.5757374;5.5033818;7.4457012;10.9180834;1.1360132;23.0635706;5.488826;10.2032714;7.8673336;9.6380732;9.8131656;5.4989592;7.488719;2.2070734;11.9807562;18.2981456;8.2101866;7.886942;10.7085356;12.0291332;9.515282;9.4879918;6.0775064;3.7836498;18.3857464;17.8851974;8.3782748;5.2774344;14.6113394;4.2045808;3.617614;12.734484;7.314104;3.7737714;26.3798024;16.3577498;13.3035238;13.0108356;12.413842
Agente 20;10.6809542;12.8161922;12.988577;16.7806716;16.2585626;16.6187196;5.2757446;15.8966948;13.160252;12.8864078;14.1171464;17.3423166;5.441429;13.4137836;14.6372744;23.3943836;3.885147;16.0535186;2.9945748;3.5169932;0;8.0440612;20.0626804;27.7184124;25.474757;8.718059;13.9810706;2.7390692;15.7575222;9.3696428;6.5008342;9.4821286;8.7644144;21.5519024;16.5077346;20.2800668;11.882605;11.0775924;7.407057;8.4264726;11.4240812;2.7623988;26.5602456;7.4332328;13.2038368;6.5513574;13.1542502;6.3654542;5.4733896;9.444568;4.668727;15.482565;21.568015;4.7465488;11.26671;14.2150862;15.49156;7.6882638;7.1506722;9.1867832;7.2028936;21.679021;21.21119;5.137328;8.5909656;17.5544866;7.7186354;7.1287678;12.7288546;5.7861902;7.2907478;29.889972;19.7636768;13.3447818;16.5016124;11.5755304
Agente 21;17.7822078;19.50501;17.3823944;15.7284274;17.6553846;9.9516424;2.8881412;11.468534;20.2204618;19.5292762;19.4141444;18.9559132;11.833122;20.7661636;20.0020198;29.3447784;9.4743908;21.89635;6.3026796;10.2085438;8.0440612;0;25.9502404;33.0885968;30.4971352;15.5076096;10.3707758;9.0741098;20.4078252;5.1383262;10.1690638;15.8845064;2.4366986;27.855261;17.2502652;26.685904;3.9280276;16.1450492;15.2914328;7.838656;8.1898012;10.1679606;30.6034428;15.3044234;20.3683956;2.9751246;18.5108252;5.9656898;5.879356;17.348695;9.426347;20.1404924;28.1010884;8.1761316;15.4747726;19.7390382;21.3682574;1.1562474;0.9864568;16.2399594;13.7320036;28.1401316;27.5713508;4.5654672;13.067222;19.1504334;13.6785586;13.2142528;7.8825054;3.0935422;13.2040412;34.8287926;25.8283914;8.4337442;22.1088462;5.2476158
Agente 22;9.98389;7.5498542;9.1130368;18.9658392;13.9165334;29.0747856;24.187625;24.7859122;7.9787638;7.4320918;6.6162418;13.3346094;22.4178514;8.7816442;6.0225606;3.3959156;16.832396;4.0711776;23.0469344;16.624475;20.0626804;25.9502404;0;7.8096214;6.2312124;11.419051;22.893759;17.6516872;6.4708294;29.1496716;15.8074252;10.580591;24.9212922;2.5360062;15.3064366;2.3545704;28.564697;9.8372484;14.5043024;19.3450152;22.008735;17.3106626;9.3605134;14.4227314;8.2445118;23.0705552;7.4648938;26.4208896;20.1178866;13.5691528;16.6284846;6.6509744;3.519649;24.4690222;10.852212;6.221474;4.6187876;24.9729438;25.472146;11.1914684;12.8627016;3.2663372;2.5464194;24.9875108;12.9250744;13.3660338;12.5083938;13.0603102;24.3517232;22.8579918;12.977552;10.3616072;0.7766164;24.631215;3.877405;25.8537734
Agente 23;17.7929318;15.359337;15.7328402;23.438709;18.4319268;34.8699722;31.5651686;30.1191212;15.7239488;15.2405624;13.7656008;17.4196442;30.227456;16.380609;13.198703;4.9638988;24.3132232;11.6777626;30.6807956;24.234;27.7184124;33.0885968;7.8096214;0;2.9360128;19.1700236;28.4907378;25.2129906;12.717355;36.628081;22.9394382;18.2691026;31.8035466;7.3548342;19.711489;8.5931594;35.3476774;17.0192414;22.3065794;25.946837;28.1174824;24.988621;6.2676026;22.225658;15.9502448;30.141468;14.711655;34.0464964;27.2092758;21.2944746;23.998856;12.9770942;8.1401516;32.208015;17.6300474;13.5564968;12.2404982;32.0481154;32.7037648;18.9882504;20.5243696;7.7988904;7.7742238;32.5311462;20.050065;17.3582066;20.0501602;20.6253124;30.3894584;30.0262242;20.5048424;2.9384992;8.3011264;30.5624872;11.22408;32.3099588
Agente 24;15.9933116;13.5539894;13.115305;20.5032562;15.5036952;31.98503;29.0926846;27.2047104;14.1558186;13.4175986;11.3780828;14.4843342;28.3362436;15.0103394;10.8418926;4.5738728;21.9418528;9.6242188;28.401268;21.9641674;25.474757;30.4971352;6.2312124;2.9360128;0;17.1176348;25.5986752;22.8951198;10.0905546;34.2016612;20.397524;16.137254;29.127049;6.7593806;16.7780046;7.7382102;32.6323214;14.5685974;20.5360232;23.2194536;25.2866544;22.7850728;4.2022232;20.4516522;14.4461884;27.5346344;12.3397134;31.7469978;24.623683;19.73706;21.5620076;10.3595254;7.8157646;30.0583318;15.0239418;11.2615608;10.1755584;29.4356874;30.153445;17.0518614;18.3368612;7.4355624;7.1386616;30.1648298;17.5327418;14.4223156;17.7598274;18.3471022;27.5418514;27.4583876;18.1987988;4.4157484;6.899046;27.7006996;9.0371708;29.5266692
Agente 25;2.357159;4.1136396;6.4345204;15.5729798;12.4462282;21.2563596;13.3006482;18.3908942;4.717776;4.1747706;6.176044;13.0008522;11.2803572;5.4311838;6.5609586;14.7085218;6.0345852;7.5144216;11.7125344;5.4436186;8.718059;15.5076096;11.419051;19.1700236;17.1176348;0;16.226259;6.559742;8.2611606;17.9979688;6.4335376;1.1622548;15.095136;12.8338448;13.3807506;11.5644396;18.752216;4.3004192;4.1225926;10.8573024;14.3161634;5.9563098;18.7980198;4.0363456;4.8978972;12.9254622;5.30656;15.0800006;10.1623396;4.768183;6.2292496;8.0197796;12.8717694;13.050191;5.7356684;6.0355428;6.9551916;14.7103474;14.8501164;0.9801554;1.7937556;12.971343;12.4941558;13.7739476;4.7517764;13.1840422;2.357642;2.528897;16.496179;12.493698;2.7035568;21.5010404;11.0759992;16.9770832;8.085616;16.9134658
Agente 26;18.4362808;18.9681646;13.9033244;6.3009408;10.3030228;6.3959882;11.733323;2.1666288;20.2693904;18.902408;16.6231156;11.526781;19.3470088;21.3789016;17.1679774;26.0068382;11.9805728;19.4057934;14.4235308;13.2837362;13.9810706;10.3707758;22.893759;28.4907378;25.5986752;16.226259;0;12.6556808;16.441733;15.4921312;10.0043048;15.8437944;7.9346218;25.2962836;9.2712998;24.4504792;9.551892;14.040397;18.4895956;5.8388932;2.5775918;14.1111726;24.3866882;18.45116;20.6149188;8.6573774;16.0492486;15.8028206;8.5078126;20.2329834;11.1442016;16.247763;25.9489356;16.9679314;12.4736458;17.2092396;19.035527;9.3859626;10.919356;17.2032014;14.7070126;25.8452418;25.1485528;13.9494208;11.6494112;11.6585322;13.8699442;13.8016004;2.7976564;9.383283;13.5645566;29.478197;23.0885144;2.547034;19.2019268;5.8239804
Agente 27;8.7543694;10.6557514;10.267971;14.614803;13.6641694;16.2740774;6.743464;14.7155806;11.221658;10.703483;11.5175172;14.707203;7.633899;11.700458;12.0560356;21.0191436;1.1698078;13.6005338;5.5185998;1.1376904;2.7390692;9.0741098;17.6516872;25.2129906;22.8951198;6.559742;12.6556808;0;13.0770388;11.5124058;3.9246886;7.1372686;9.0609806;19.2858176;14.003101;18.0469506;12.5782104;8.404823;6.4965768;6.8364912;10.2167226;1.4717374;23.8641788;6.4900794;11.3391726;6.77999;10.5554582;8.851878;4.5647154;8.5169224;2.0583066;12.8010904;19.393759;7.4843454;8.5298612;11.6632698;13.043107;8.3951798;8.3503056;7.2117962;4.8636154;19.4751046;18.9649306;7.3362492;5.8519202;14.9189054;5.1638342;4.5959508;11.917843;6.202623;4.7084926;27.310031;17.405087;12.5017662;13.9909182;11.4269988
Agente 28;8.2467812;6.4256038;3.0254966;12.639767;7.7307244;22.6723042;19.0420104;18.3168846;7.8395016;6.2593272;2.2151584;7.4254516;19.3619104;9.2287202;2.1359338;9.5854752;12.0449168;3.7107518;18.5886876;12.2549238;15.7575222;20.4078252;6.4708294;12.717355;10.0905546;8.2611606;16.441733;13.0770388;0;24.1789408;10.3190066;7.1119412;19.0863862;8.9363134;9.1041734;8.25615;22.642102;4.6801062;12.2993556;13.2615924;15.673343;13.2001366;10.810779;12.2109638;8.2995066;17.4480376;2.9623552;21.8809542;14.533218;12.313924;11.5741416;0.276647;9.7163808;20.4629712;4.9334852;2.681259;3.6727684;19.3512144;20.0652522;8.614249;8.9568668;9.557576;8.838361;20.2167154;7.48195;7.5119044;8.1297412;8.7231522;18.0012882;17.3682446;8.5122422;14.4472412;6.742491;18.2498064;3.1204684;19.6957152
Agente 29;20.040349;22.1116014;21.1994594;20.8166126;22.4013916;14.1798062;5.1721922;16.4769472;22.5227884;22.170561;22.8664492;23.6770254;10.6901634;22.7754996;23.4297252;32.5251234;12.3278526;25.0874848;6.4700146;12.5813548;9.3696428;5.1383262;29.1496716;36.628081;34.2016612;17.9979688;15.4921312;11.5124058;24.1789408;0;13.9031914;18.645977;7.563542;30.7922188;22.1196794;29.5441426;7.3343382;19.63584;16.600801;12.6023478;13.3242116;12.0817424;34.735897;16.640106;22.5727894;7.6117636;21.9169104;3.540236;10.0134692;18.5649366;12.6410326;23.903726;30.8692244;6.5943262;19.3110554;23.079812;24.533649;6.2111532;4.7910814;18.5317272;16.3636368;30.9632176;30.4665144;4.2359198;16.6970118;23.878715;16.641618;16.0910358;12.9306492;7.2883636;16.1738374;38.59835;28.9157666;13.4502634;25.4363368;10.091851
Agente 30;8.7630886;9.884399;7.3123876;10.8740506;9.763376;14.8235402;8.7421838;12.1648254;10.9216968;9.8694022;9.246216;10.8422356;11.5512264;11.822048;9.8351764;19.197192;2.7911268;11.7760832;8.8262678;3.90838;6.5008342;10.1690638;15.8074252;22.9394382;20.397524;6.4335376;10.0043048;3.9246886;10.3190066;13.9031914;0;6.3427392;9.1695226;17.79785;10.0784614;16.6792836;12.8478224;5.9800902;8.5396402;4.4297428;7.9267244;5.0064028;20.8423824;8.4949074;11.1872012;7.2638916;8.350566;11.8959176;4.3109346;10.2306904;1.8671282;10.0464854;18.1326138;11.120641;5.4129908;9.5869648;11.2622776;9.1685076;9.7651148;7.3795316;4.7719336;18.1391686;17.5366604;10.0937088;2.8981638;11.0544364;4.128957;3.9132758;10.067463;7.0908866;3.7336558;24.7659986;15.720747;10.5585662;11.9506926;10.5962584
